name,CEFR,Redundant component in clause or sentence,Prepositions,Choice of lexical item,Spelling,Punctuation,Confusion of structures,Word order,Choice of tense,Verb pattern,Articles,Absence of a component in clause or sentence,Word choice,Degree of comparison,Modals,Noun number,Confusion of categories,Conjunctions,Determiners,Relative clauses,Agreement,Parallel constructions,Voice,Referential device,Linking device,Absence of necessary explanation or detail,Tense form,Derivational affixes,Derivation,"Change, addition, deletion of a part of collocation",Prepositional noun,Pronouns,Coherence,Capitalisation,Infinitive construction,Inappropriate register,Prepositional adjective,Comparative construction,Negation,Quantifiers,Countable/uncountable,Participle or gerund construction,Numerals,Possessive form of a noun,Discourse,Adjectives,Noun + Infinitive,Compound word,Nouns,Adverbs,Adjective as a collective noun,Tense,Prepositional adverb,Verbs,Vocabulary,Article,der_level3,der_level4,der_level5,der_level6,mci,num_inf,num_gerunds,density,ls,vs,corrected_vs,squared_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,ttr,corrected_ttr,root_ttr,log_ttr,uber_ttr,lv,vvi,squared_vv,corrected_vv,vvii,nv,adjv,advv,modv,num_prep,num_linkings,num_shell_noun,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,num_pres_sing,num_pres_plur,num_past_part,num_past_simple
2014_AAl_20_2.txt,B1-,0.0,0.0,2.0,5.0,3.0,0.0,2.0,5.0,2.0,7.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428571428571428,0.1142857142857142,0.0428571428571428,0.0428571428571428,4.25,16,2,0.4907063197026022,0.1136363636363636,0.0666666666666666,0.2581988897471611,0.1333333333333333,0.6505576208178439,0.1672862453531598,0.037174721189591,0.1449814126394052,134,0.4981412639405204,5.77715022169364,8.170124195385878,0.8754410134199769,180.9138353182648,0.4981412639405204,0.8,19.2,3.0983866769659336,0.1818181818181818,0.1338289962825278,0.1742424242424242,0.0757575757575757,0.25,13,23,0,4.076923076923077,11,0,2,8,13,269,7.153846153846154,20.692307692307693,29,18,11,3,12,2,0,20.83333333333333,26.33333333333333,20.845042688792688,25.64255351130351,8,0,3,8
2014_AAl_21_2.txt,B1-,7.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.136986301369863,0.136986301369863,0.0547945205479452,3.0,11,1,0.4607142857142857,0.0930232558139534,0.0416666666666666,0.1443375672974064,0.0416666666666666,0.7357142857142858,0.1071428571428571,0.0464285714285714,0.1107142857142857,128,0.4571428571428571,5.408987230262506,7.649463099740119,0.8610845489582477,199.87766108077847,0.4571428571428571,0.7083333333333334,12.041666666666666,2.453738644055909,0.1317829457364341,0.1535714285714285,0.1472868217054263,0.0620155038759689,0.2093023255813953,13,15,3,4.75,7,3,2,6,12,280,8.083333333333334,23.33333333333333,32,25,7,15,18,1,2,18.454545454545453,24.363636363636363,20.84673028991211,27.90399121080939,10,0,3,4
2014_AAl_22_2.txt,B1,3.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,2.0,9.0,0.0,5.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.08,0.03,6.25,16,3,0.4285714285714285,0.0847457627118644,0.0888888888888888,0.4216370213557839,0.3555555555555555,0.6924939467312349,0.0968523002421307,0.0169491525423728,0.1937046004842615,197,0.4769975786924939,6.854506656296327,9.69373627671092,0.8771062829386795,275.5639650798708,0.4769975786924939,0.8,28.8,3.794733192202055,0.2033898305084746,0.1428571428571428,0.135593220338983,0.0903954802259887,0.2259887005649717,21,26,5,5.052631578947368,9,2,6,4,19,413,7.421052631578948,21.73684210526316,41,28,13,6,21,5,3,19.27777777777778,24.61111111111111,18.65504182183104,23.72240055242506,17,0,9,8
2014_AAl_23_2.txt,B1,2.0,1.0,3.0,9.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.046875,0.0,0.015625,3.0,11,1,0.4516129032258064,0.0317460317460317,0.0,0.0,0.0,0.7204301075268817,0.1218637992831541,0.014336917562724,0.14336917562724,121,0.4336917562724014,5.122338455674351,7.24408051507992,0.8516445005812915,165.8425523504366,0.4336917562724014,0.8181818181818182,14.727272727272728,2.7136021011998728,0.1428571428571428,0.1290322580645161,0.1031746031746031,0.1031746031746031,0.2063492063492063,11,15,1,4.0,7,0,3,3,13,279,6.461538461538462,21.46153846153846,27,20,7,7,23,0,2,18.08333333333333,23.5,17.52136544011544,22.973088023088025,10,0,2,6
2014_AAl_24_2.txt,B1,0.0,1.0,4.0,11.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.1058823529411764,0.1294117647058823,0.0941176470588235,3.25,18,3,0.46,0.062111801242236,0.03125,0.125,0.03125,0.7085714285714285,0.1028571428571428,0.0171428571428571,0.1714285714285714,155,0.4428571428571428,5.858449331643022,8.285098499285155,0.8609564131094913,231.51863489743909,0.4428571428571428,0.78125,19.53125,3.125,0.15527950310559,0.14,0.1428571428571428,0.124223602484472,0.2670807453416149,11,24,6,3.8333333333333335,10,0,3,9,18,350,6.0,19.444444444444443,30,18,12,12,18,0,1,13.941176470588236,18.705882352941178,16.178111795931866,20.687758228891447,9,0,2,2
2014_AAl_25_2.txt,B1-,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.08,0.02,0.75,20,1,0.4147727272727273,0.0753424657534246,0.0,0.0,0.0,0.7528409090909091,0.1022727272727272,0.0369318181818181,0.1079545454545454,146,0.4147727272727273,5.502582038544186,7.781826146979781,0.8499181603454113,163.1910027759117,0.4147727272727273,0.5882352941176471,11.764705882352942,2.42535625036333,0.136986301369863,0.1363636363636363,0.1506849315068493,0.0684931506849315,0.2191780821917808,11,6,5,3.909090909090909,8,1,3,4,22,352,4.318181818181818,16.0,39,31,8,5,16,1,4,14.047619047619047,17.666666666666668,15.319630460248549,19.06339247677151,10,0,2,5
2014_AAl_26_2.txt,B2-,3.0,6.0,6.0,17.0,3.0,1.0,1.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0925925925925925,0.0092592592592592,0.0925925925925925,3.25,9,7,0.4802955665024631,0.0717948717948717,0.0263157894736842,0.1147078669352808,0.0263157894736842,0.6773399014778325,0.1477832512315271,0.0270935960591133,0.147783251231527,161,0.396551724137931,5.649992371065951,7.990295838465988,0.8460049267767997,243.63388638483693,0.396551724137931,0.6842105263157895,17.789473684210527,2.9824045403173027,0.1333333333333333,0.1379310344827586,0.0923076923076923,0.0615384615384615,0.1538461538461538,14,16,5,5.705882352941177,8,2,9,7,17,406,4.588235294117647,23.88235294117647,38,25,13,8,31,2,3,19.0,26.0,19.287949463730715,25.8033956494894,20,0,3,2
2014_AAl_27_2.txt,B1,1.0,3.0,8.0,7.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034090909090909,0.2272727272727272,0.0454545454545454,0.0227272727272727,3.5,18,3,0.4583333333333333,0.1623376623376623,0.09375,0.375,0.28125,0.6428571428571429,0.1428571428571428,0.0446428571428571,0.1696428571428571,160,0.4761904761904761,6.172133998483676,8.728715609439696,0.8724560483155576,229.5422183985818,0.4761904761904761,0.6875,15.125,2.75,0.1428571428571428,0.181547619047619,0.1168831168831168,0.0909090909090909,0.2077922077922078,12,32,3,4.352941176470588,7,0,4,8,17,336,6.0588235294117645,19.764705882352946,35,20,15,13,15,2,2,17.0625,22.9375,16.397898715867466,22.114393592518592,7,0,5,15
2014_AAl_28_2.txt,B1,5.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853658536585365,0.1097560975609756,0.073170731707317,0.1097560975609756,4.5,15,5,0.4550724637681159,0.1019108280254777,0.0,0.0,0.0,0.6840579710144927,0.072463768115942,0.0231884057971014,0.2202898550724638,146,0.4231884057971014,5.558125009676231,7.860375770049217,0.8528396921538436,225.49053847016413,0.4231884057971014,0.7586206896551724,16.689655172413794,2.888741522913896,0.1401273885350318,0.144927536231884,0.1146496815286624,0.1210191082802547,0.2356687898089172,12,17,5,3.0,9,0,2,6,16,345,6.0,21.5625,33,26,7,14,10,0,1,19.2,24.0,18.64070892070892,24.35741129241129,14,0,11,5
2014_AAl_29_2.txt,B2-,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.119047619047619,0.119047619047619,0.0714285714285714,4.0,10,1,0.4952380952380952,0.0897435897435897,0.037037037037037,0.1360827634879543,0.037037037037037,0.7111111111111111,0.1301587301587301,0.0380952380952381,0.1206349206349206,153,0.4857142857142857,6.095665907605408,8.620573398230869,0.8744675186612474,364.48005266905886,0.4857142857142857,0.8888888888888888,21.33333333333333,3.265986323710904,0.1538461538461538,0.1555555555555555,0.1602564102564102,0.1089743589743589,0.2692307692307693,18,20,2,4.5,7,2,4,7,12,315,8.75,26.25,30,18,12,9,26,3,2,22.181818181818183,28.63636363636364,22.89605798242162,29.82996851633215,13,0,7,1
2014_AAl_2_2.txt,B2,2.0,1.0,4.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337078651685393,0.1235955056179775,0.0337078651685393,0.0561797752808988,2.75,24,1,0.4797687861271676,0.072289156626506,0.0,0.0,0.0,0.7369942196531792,0.1387283236994219,0.0462427745664739,0.0780346820809247,148,0.4277456647398844,5.626115817395821,7.956529292442961,0.8547446515789049,188.2040869506937,0.4277456647398844,0.6,12.6,2.5099800796022267,0.1265060240963855,0.1473988439306358,0.1265060240963855,0.1144578313253012,0.2409638554216867,13,14,3,5.5,11,1,4,7,16,346,5.0,21.625,35,19,16,12,19,2,7,18.266666666666666,24.2,18.8248408998409,25.046491101491103,11,0,2,6
2014_AAl_30_2.txt,B2,3.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.088235294117647,0.088235294117647,0.0294117647058823,3.0,13,1,0.4604810996563573,0.0746268656716417,0.0384615384615384,0.1386750490563073,0.0384615384615384,0.7422680412371134,0.1134020618556701,0.0103092783505154,0.134020618556701,122,0.4192439862542955,5.0570627009670375,7.1517666574787,0.8467737194761268,227.9285647425065,0.4192439862542955,0.7692307692307693,15.384615384615383,2.773500981126146,0.1492537313432835,0.1065292096219931,0.1343283582089552,0.0970149253731343,0.2313432835820895,12,15,6,3.4444444444444446,9,0,5,2,18,291,6.777777777777778,16.166666666666668,30,26,4,6,14,4,1,12.294117647058824,16.058823529411764,12.43983230341362,16.18031726539512,7,0,4,5
